accepted	Lprev	Lstar	alpha	time
21		-27.060164	-54.665177	0.000000	2.629573e+00
21		-27.060164	-42.459360	0.000000	3.730977e+00
21		-27.060164	-49.129375	0.000000	1.800638e+00
21		-27.060164	-53.083846	0.000000	1.794112e+00
21		-27.060164	-43.119702	0.000000	1.131835e+00
21		-27.060164	-65.814735	0.000000	1.398386e+00
21		-27.060164	-43.838998	0.000000	1.460883e+00
21		-27.060164	-42.104819	0.000000	2.961323e+00
21		-27.060164	-36.778936	0.000060	2.130027e+00
21		-27.060164	-33.637525	0.001392	1.067044e+00
21		-27.060164	-68.382993	0.000000	1.101172e+00
21		-27.060164	-61.485068	0.000000	1.189591e+00
21		-27.060164	-45.983758	0.000000	1.132660e+00
21		-27.060164	-38.947077	0.000007	1.122880e+00
21		-27.060164	-83.142661	0.000000	1.528334e+00
21		-27.060164	-47.221259	0.000000	1.401072e+00
21		-27.060164	-54.819614	0.000000	1.789712e+00
21		-27.060164	-46.120772	0.000000	1.130492e+00
21		-27.060164	-43.719724	0.000000	1.167427e+00
21		-27.060164	-52.873316	0.000000	2.700961e+00
21		-27.060164	-47.124882	0.000000	3.061342e+00
21		-27.060164	-47.779486	0.000000	1.127721e+00
21		-27.060164	-46.017585	0.000000	1.998568e+00
21		-27.060164	-40.813419	0.000001	1.261888e+00
21		-27.060164	-48.250662	0.000000	1.229698e+00
21		-27.060164	-34.820676	0.000426	1.299795e+00
21		-27.060164	-46.377062	0.000000	1.489985e+00
21		-27.060164	-51.318196	0.000000	1.072226e+00
21		-27.060164	-50.738039	0.000000	1.521085e+00
21		-27.060164	-43.245575	0.000000	1.664285e+00
21		-27.060164	-44.237650	0.000000	1.061467e+00
21		-27.060164	-37.649266	0.000025	1.160739e+00
21		-27.060164	-33.698334	0.001309	1.298985e+00
21		-27.060164	-53.275205	0.000000	1.199859e+00
21		-27.060164	-34.248776	0.000755	1.059783e+00
21		-27.060164	-39.288866	0.000005	1.229105e+00
21		-27.060164	-49.207448	0.000000	1.130871e+00
21		-27.060164	-73.922894	0.000000	1.167282e+00
21		-27.060164	-38.068913	0.000017	1.999139e+00
21		-27.060164	-51.679734	0.000000	1.399068e+00
21		-27.060164	-45.286009	0.000000	1.498869e+00
21		-27.060164	-31.008380	0.019289	1.099048e+00
21		-27.060164	-36.566186	0.000074	1.058746e+00
21		-27.060164	-57.338841	0.000000	1.139202e+00
21		-27.060164	-32.582112	0.003998	1.532440e+00
21		-27.060164	-30.892672	0.021655	1.123324e+00
21		-27.060164	-46.936253	0.000000	1.901518e+00
21		-27.060164	-52.992251	0.000000	1.088620e+00
21		-27.060164	-43.062016	0.000000	1.129552e+00
21		-27.060164	-32.320700	0.005193	1.261740e+00
21		-27.060164	-40.108243	0.000002	1.064366e+00
21		-27.060164	-37.734711	0.000023	1.060249e+00
21		-27.060164	-47.108706	0.000000	1.064393e+00
21		-27.060164	-49.493477	0.000000	1.159317e+00
21		-27.060164	-45.064713	0.000000	1.068145e+00
21		-27.060164	-35.739302	0.000170	1.608613e+00
21		-27.060164	-30.091679	0.048243	1.087339e+00
21		-27.060164	-46.838727	0.000000	1.099103e+00
21		-27.060164	-37.079319	0.000045	1.099365e+00
21		-27.060164	-37.036692	0.000046	1.230631e+00
21		-27.060164	-45.641402	0.000000	1.098998e+00
21		-27.060164	-59.385117	0.000000	1.128542e+00
21		-27.060164	-45.629753	0.000000	1.129897e+00
21		-27.060164	-47.193110	0.000000	1.630324e+00
21		-27.060164	-37.479235	0.000030	1.528825e+00
21		-27.060164	-44.518920	0.000000	1.300766e+00
21		-27.060164	-51.187670	0.000000	1.152222e+00
21		-27.060164	-41.464704	0.000001	1.402926e+00
21		-27.060164	-49.608224	0.000000	1.122024e+00
21		-27.060164	-37.953024	0.000019	1.731412e+00
21		-27.060164	-52.508061	0.000000	1.121323e+00
21		-27.060164	-70.103983	0.000000	1.101360e+00
21		-27.060164	-61.527738	0.000000	1.802445e+00
21		-27.060164	-47.453552	0.000000	1.081385e+00
21		-27.060164	-36.188394	0.000109	1.067853e+00
21		-27.060164	-60.670657	0.000000	1.069130e+00
21		-27.060164	-37.802287	0.000022	1.088943e+00
21		-27.060164	-44.445294	0.000000	1.091028e+00
21		-27.060164	-47.011351	0.000000	1.092294e+00
21		-27.060164	-42.208048	0.000000	1.092115e+00
21		-27.060164	-39.222990	0.000005	1.063636e+00
21		-27.060164	-43.670133	0.000000	1.093026e+00
21		-27.060164	-57.885115	0.000000	1.077440e+00
21		-27.060164	-42.393825	0.000000	1.187768e+00
21		-27.060164	-61.212428	0.000000	2.160164e+00
21		-27.060164	-42.461361	0.000000	1.600784e+00
21		-27.060164	-49.940470	0.000000	1.188733e+00
21		-27.060164	-58.198794	0.000000	1.191984e+00
21		-27.060164	-56.227049	0.000000	1.661403e+00
21		-27.060164	-45.041650	0.000000	1.098782e+00
21		-27.060164	-43.298417	0.000000	1.330407e+00
21		-27.060164	-42.541780	0.000000	1.100376e+00
21		-27.060164	-46.496386	0.000000	1.327882e+00
21		-27.060164	-36.170232	0.000111	1.863774e+00
21		-27.060164	-46.090183	0.000000	1.497805e+00
21		-27.060164	-63.383223	0.000000	1.089077e+00
21		-27.060164	-43.882272	0.000000	1.061372e+00
21		-27.060164	-49.774955	0.000000	1.368671e+00
21		-27.060164	-53.697232	0.000000	1.589642e+00
21		-27.060164	-42.593177	0.000000	1.599623e+00
21		-27.060164	-55.805533	0.000000	1.069241e+00
21		-27.060164	-43.517147	0.000000	1.128029e+00
21		-27.060164	-47.612375	0.000000	1.198533e+00
21		-27.060164	-43.990618	0.000000	1.060399e+00
21		-27.060164	-39.644282	0.000003	1.093813e+00
21		-27.060164	-63.150036	0.000000	1.293841e+00
21		-27.060164	-48.089441	0.000000	1.289938e+00
21		-27.060164	-66.074115	0.000000	1.091369e+00
21		-27.060164	-50.853438	0.000000	1.089858e+00
21		-27.060164	-61.072572	0.000000	1.865337e+00
21		-27.060164	-60.523438	0.000000	1.483933e+00
21		-27.060164	-39.190243	0.000005	1.288091e+00
21		-27.060164	-53.645498	0.000000	1.063340e+00
21		-27.060164	-45.589969	0.000000	1.098648e+00
21		-27.060164	-47.547594	0.000000	1.081661e+00
21		-27.060164	-41.812573	0.000000	1.102009e+00
21		-27.060164	-51.094427	0.000000	1.071072e+00
21		-27.060164	-38.277264	0.000013	1.549984e+00
21		-27.060164	-36.519700	0.000078	1.161045e+00
21		-27.060164	-36.966823	0.000050	1.091753e+00
21		-27.060164	-46.435774	0.000000	2.161683e+00
21		-27.060164	-49.568953	0.000000	1.369323e+00
21		-27.060164	-46.765092	0.000000	1.589689e+00
21		-27.060164	-42.825940	0.000000	1.060502e+00
21		-27.060164	-46.999317	0.000000	1.263407e+00
21		-27.060164	-49.683765	0.000000	1.061134e+00
21		-27.060164	-41.263547	0.000001	1.060240e+00
21		-27.060164	-30.631748	0.028111	1.192543e+00
21		-27.060164	-40.722826	0.000001	1.131510e+00
21		-27.060164	-48.281749	0.000000	1.074832e+00
21		-27.060164	-49.542946	0.000000	1.160981e+00
21		-27.060164	-45.265062	0.000000	1.401515e+00
21		-27.060164	-55.618228	0.000000	1.098408e+00
21		-27.060164	-40.573151	0.000001	1.400351e+00
21		-27.060164	-57.846254	0.000000	1.091042e+00
21		-27.060164	-41.903697	0.000000	1.327442e+00
21		-27.060164	-58.792448	0.000000	3.899148e+00
21		-27.060164	-42.719564	0.000000	1.060095e+00
21		-27.060164	-46.271561	0.000000	1.135335e+00
21		-27.060164	-61.722765	0.000000	2.088129e+00
21		-27.060164	-34.797123	0.000436	1.230388e+00
21		-27.060164	-43.727629	0.000000	1.068991e+00
21		-27.060164	-56.605612	0.000000	1.351091e+00
21		-27.060164	-42.504509	0.000000	1.227620e+00
21		-27.060164	-64.127955	0.000000	4.860552e+00
21		-27.060164	-40.316939	0.000002	1.063299e+00
21		-27.060164	-39.757757	0.000003	1.061079e+00
21		-27.060164	-46.342990	0.000000	1.063122e+00
21		-27.060164	-55.150220	0.000000	1.062474e+00
21		-27.060164	-68.443980	0.000000	1.138208e+00
21		-27.060164	-55.778684	0.000000	1.327951e+00
22		-27.655157	-27.655157	0.551566	1.532152e+00
22		-27.655157	-36.741255	0.000113	1.364035e+00
22		-27.655157	-49.981336	0.000000	1.421499e+00
22		-27.655157	-38.290262	0.000024	1.887422e+00
22		-27.655157	-59.070886	0.000000	1.101432e+00
22		-27.655157	-47.246522	0.000000	1.062833e+00
22		-27.655157	-54.220775	0.000000	1.708042e+00
22		-27.655157	-52.935497	0.000000	2.061349e+00
22		-27.655157	-63.993328	0.000000	1.285717e+00
22		-27.655157	-41.531705	0.000001	1.290340e+00
22		-27.655157	-40.896642	0.000002	1.229605e+00
22		-27.655157	-37.364669	0.000061	1.061938e+00
22		-27.655157	-40.437152	0.000003	1.100335e+00
22		-27.655157	-59.784430	0.000000	1.127501e+00
22		-27.655157	-49.933723	0.000000	1.498657e+00
22		-27.655157	-46.046525	0.000000	2.030778e+00
22		-27.655157	-38.613226	0.000017	1.067197e+00
22		-27.655157	-45.556334	0.000000	1.099464e+00
22		-27.655157	-48.850433	0.000000	1.072757e+00
22		-27.655157	-64.369253	0.000000	1.120757e+00
22		-27.655157	-56.261425	0.000000	1.469323e+00
22		-27.655157	-54.197040	0.000000	1.437720e+00
22		-27.655157	-47.825875	0.000000	1.188951e+00
22		-27.655157	-32.425840	0.008475	1.089798e+00
22		-27.655157	-47.972942	0.000000	2.870407e+00
22		-27.655157	-41.288314	0.000001	1.488981e+00
22		-27.655157	-45.148705	0.000000	1.329503e+00
22		-27.655157	-42.651267	0.000000	1.732944e+00
22		-27.655157	-49.976689	0.000000	1.222184e+00
22		-27.655157	-74.639503	0.000000	1.229509e+00
22		-27.655157	-48.408589	0.000000	1.370581e+00
22		-27.655157	-36.653310	0.000124	1.088343e+00
22		-27.655157	-35.162382	0.000549	1.229595e+00
23		-27.515216	-27.515216	1.000000	1.073513e+00
23		-27.515216	-35.313175	0.000411	1.080270e+00
23		-27.515216	-33.717632	0.002025	1.062136e+00
23		-27.515216	-58.023650	0.000000	1.168100e+00
23		-27.515216	-37.931732	0.000030	1.089974e+00
23		-27.515216	-34.762661	0.000712	1.060269e+00
23		-27.515216	-34.085528	0.001401	1.069243e+00
23		-27.515216	-47.666713	0.000000	1.090123e+00
23		-27.515216	-42.978466	0.000000	1.098679e+00
23		-27.515216	-30.935236	0.032712	1.067680e+00
23		-27.515216	-46.796713	0.000000	1.160186e+00
23		-27.515216	-50.538726	0.000000	1.091498e+00
23		-27.515216	-55.307383	0.000000	1.363146e+00
23		-27.515216	-58.324530	0.000000	1.073060e+00
23		-27.515216	-53.523445	0.000000	1.219093e+00
23		-27.515216	-48.805422	0.000000	1.137823e+00
23		-27.515216	-38.310336	0.000020	1.161011e+00
23		-27.515216	-52.187166	0.000000	1.234961e+00
23		-27.515216	-37.946650	0.000029	2.332419e+00
23		-27.515216	-37.944498	0.000030	1.529184e+00
23		-27.515216	-37.069556	0.000071	1.283502e+00
23		-27.515216	-48.441564	0.000000	1.294557e+00
23		-27.515216	-43.588328	0.000000	1.192392e+00
23		-27.515216	-40.112949	0.000003	1.499047e+00
23		-27.515216	-40.330449	0.000003	1.070247e+00
23		-27.515216	-43.934672	0.000000	1.123204e+00
23		-27.515216	-41.246333	0.000001	1.261485e+00
23		-27.515216	-31.443859	0.019670	1.369116e+00
23		-27.515216	-41.891187	0.000001	1.127329e+00
23		-27.515216	-32.906369	0.004557	1.098933e+00
23		-27.515216	-41.406848	0.000001	1.072825e+00
23		-27.515216	-66.842557	0.000000	1.082747e+00
23		-27.515216	-52.121996	0.000000	1.100425e+00
23		-27.515216	-32.495954	0.006869	1.098378e+00
23		-27.515216	-56.895121	0.000000	1.097370e+00
23		-27.515216	-57.292683	0.000000	1.089993e+00
23		-27.515216	-51.444792	0.000000	1.230602e+00
23		-27.515216	-54.667633	0.000000	1.261440e+00
23		-27.515216	-33.447846	0.002651	2.263586e+00
23		-27.515216	-32.842899	0.004855	1.432184e+00
23		-27.515216	-57.446337	0.000000	1.401280e+00
23		-27.515216	-43.365013	0.000000	1.321089e+00
23		-27.515216	-30.966162	0.031716	1.345138e+00
23		-27.515216	-46.871155	0.000000	1.309312e+00
23		-27.515216	-48.104287	0.000000	1.361674e+00
23		-27.515216	-29.075593	0.210057	1.067369e+00
23		-27.515216	-49.027163	0.000000	1.198956e+00
23		-27.515216	-67.625930	0.000000	1.172736e+00
23		-27.515216	-38.971672	0.000011	1.282318e+00
23		-27.515216	-48.680174	0.000000	1.063796e+00
23		-27.515216	-61.785309	0.000000	1.094579e+00
23		-27.515216	-60.989592	0.000000	1.132075e+00
23		-27.515216	-72.266762	0.000000	1.259144e+00
23		-27.515216	-37.128603	0.000067	1.099389e+00
23		-27.515216	-42.272841	0.000000	1.198927e+00
23		-27.515216	-49.654616	0.000000	1.069910e+00
23		-27.515216	-54.042236	0.000000	1.123462e+00
23		-27.515216	-31.658079	0.015877	1.066394e+00
23		-27.515216	-44.793558	0.000000	1.488424e+00
23		-27.515216	-32.911238	0.004535	1.069228e+00
23		-27.515216	-50.719973	0.000000	1.259467e+00
23		-27.515216	-39.609808	0.000006	1.328059e+00
23		-27.515216	-50.842734	0.000000	1.131191e+00
23		-27.515216	-46.094570	0.000000	1.189277e+00
23		-27.515216	-33.285483	0.003119	1.360439e+00
23		-27.515216	-52.757508	0.000000	1.291591e+00
23		-27.515216	-39.896198	0.000004	1.161195e+00
23		-27.515216	-46.861617	0.000000	1.667104e+00
23		-27.515216	-40.897041	0.000002	1.072311e+00
23		-27.515216	-45.367323	0.000000	1.552778e+00
23		-27.515216	-56.504247	0.000000	1.237835e+00
23		-27.515216	-41.081627	0.000001	1.328838e+00
23		-27.515216	-41.541923	0.000001	1.139225e+00
23		-27.515216	-59.162987	0.000000	1.120220e+00
23		-27.515216	-51.195982	0.000000	1.288950e+00
23		-27.515216	-43.721990	0.000000	1.161684e+00
23		-27.515216	-46.072158	0.000000	1.738754e+00
23		-27.515216	-42.672186	0.000000	1.237375e+00
23		-27.515216	-54.198186	0.000000	1.320646e+00
23		-27.515216	-56.301411	0.000000	1.063340e+00
23		-27.515216	-30.919818	0.033220	1.121336e+00
23		-27.515216	-41.948262	0.000001	1.399336e+00
24		-27.257839	-27.257839	1.000000	1.166765e+00
24		-27.257839	-59.852227	0.000000	1.199311e+00
24		-27.257839	-37.826691	0.000026	1.160976e+00
24		-27.257839	-38.753344	0.000010	1.101139e+00
24		-27.257839	-42.073627	0.000000	1.258617e+00
24		-27.257839	-49.810895	0.000000	1.069258e+00
24		-27.257839	-62.852134	0.000000	1.289471e+00
24		-27.257839	-42.921319	0.000000	1.140905e+00
24		-27.257839	-46.174433	0.000000	1.083384e+00
24		-27.257839	-59.013769	0.000000	1.160637e+00
24		-27.257839	-50.196253	0.000000	1.469944e+00
24		-27.257839	-45.531961	0.000000	1.298275e+00
24		-27.257839	-60.991629	0.000000	1.329144e+00
24		-27.257839	-46.119819	0.000000	1.389357e+00
24		-27.257839	-67.753124	0.000000	1.099264e+00
24		-27.257839	-33.188101	0.002658	1.104264e+00
24		-27.257839	-51.865038	0.000000	1.098331e+00
24		-27.257839	-29.797806	0.078869	1.079265e+00
24		-27.257839	-47.554254	0.000000	1.075384e+00
24		-27.257839	-46.739496	0.000000	1.086991e+00
24		-27.257839	-41.483703	0.000001	1.259588e+00
24		-27.257839	-51.879954	0.000000	1.464380e+00
24		-27.257839	-46.745688	0.000000	1.060254e+00
24		-27.257839	-44.450099	0.000000	1.161635e+00
24		-27.257839	-46.185325	0.000000	1.069282e+00
24		-27.257839	-37.570177	0.000033	1.149610e+00
24		-27.257839	-49.821460	0.000000	1.809716e+00
24		-27.257839	-40.359651	0.000002	1.127625e+00
24		-27.257839	-53.766089	0.000000	1.231927e+00
24		-27.257839	-42.567596	0.000000	1.461706e+00
24		-27.257839	-50.963478	0.000000	1.104119e+00
24		-27.257839	-51.968752	0.000000	1.187847e+00
24		-27.257839	-46.048477	0.000000	1.560937e+00
24		-27.257839	-48.046909	0.000000	2.130061e+00
24		-27.257839	-55.850033	0.000000	1.332277e+00
24		-27.257839	-47.801316	0.000000	1.394814e+00
24		-27.257839	-40.599272	0.000002	1.094718e+00
24		-27.257839	-39.252262	0.000006	1.165726e+00
24		-27.257839	-50.309891	0.000000	3.155022e+00
24		-27.257839	-48.802639	0.000000	1.260009e+00
24		-27.257839	-50.048072	0.000000	1.237912e+00
24		-27.257839	-45.361459	0.000000	1.129076e+00
24		-27.257839	-42.157797	0.000000	1.551365e+00
24		-27.257839	-47.756632	0.000000	1.529503e+00
24		-27.257839	-50.861375	0.000000	1.060735e+00
24		-27.257839	-42.787808	0.000000	1.200395e+00
24		-27.257839	-41.882438	0.000000	1.129662e+00
24		-27.257839	-36.193403	0.000132	1.096703e+00
24		-27.257839	-45.110452	0.000000	1.099028e+00
24		-27.257839	-38.499426	0.000013	1.158847e+00
24		-27.257839	-49.844690	0.000000	1.240750e+00
24		-27.257839	-33.703157	0.001588	1.091597e+00
24		-27.257839	-49.056623	0.000000	1.190327e+00
24		-27.257839	-43.167354	0.000000	1.231730e+00
24		-27.257839	-41.033646	0.000001	1.794844e+00
24		-27.257839	-45.859616	0.000000	1.760640e+00
24		-27.257839	-47.227238	0.000000	1.199671e+00
24		-27.257839	-63.622854	0.000000	1.332375e+00
24		-27.257839	-74.550508	0.000000	1.171848e+00
24		-27.257839	-52.619999	0.000000	1.161080e+00
24		-27.257839	-60.580520	0.000000	1.085772e+00
24		-27.257839	-55.481069	0.000000	1.099193e+00
24		-27.257839	-47.641252	0.000000	1.161520e+00
24		-27.257839	-33.337547	0.002289	1.394326e+00
24		-27.257839	-49.308967	0.000000	1.392880e+00
24		-27.257839	-43.536914	0.000000	1.137628e+00
24		-27.257839	-40.781732	0.000001	1.138168e+00
24		-27.257839	-40.508781	0.000002	1.115065e+00
24		-27.257839	-47.108070	0.000000	1.068041e+00
24		-27.257839	-45.525272	0.000000	1.075487e+00
24		-27.257839	-37.367333	0.000041	1.099474e+00
24		-27.257839	-34.688466	0.000593	1.132619e+00
24		-27.257839	-56.150689	0.000000	1.102470e+00
24		-27.257839	-45.540251	0.000000	1.349423e+00
24		-27.257839	-49.287472	0.000000	1.074657e+00
24		-27.257839	-50.482671	0.000000	1.118732e+00
24		-27.257839	-56.452210	0.000000	1.071941e+00
24		-27.257839	-33.515736	0.001915	1.683628e+00
24		-27.257839	-46.552375	0.000000	1.071414e+00
24		-27.257839	-32.538514	0.005089	1.083807e+00
24		-27.257839	-41.889224	0.000000	1.294475e+00
24		-27.257839	-34.145557	0.001020	1.222568e+00
24		-27.257839	-41.478067	0.000001	1.363461e+00
24		-27.257839	-52.954515	0.000000	1.562648e+00
24		-27.257839	-46.361880	0.000000	1.490058e+00
24		-27.257839	-41.973708	0.000000	1.071673e+00
24		-27.257839	-58.754576	0.000000	1.082227e+00
24		-27.257839	-44.901072	0.000000	1.261367e+00
24		-27.257839	-41.562812	0.000001	1.329154e+00
24		-27.257839	-47.406813	0.000000	1.229866e+00
24		-27.257839	-41.339471	0.000001	1.098528e+00
24		-27.257839	-37.812541	0.000026	1.298598e+00
24		-27.257839	-48.435607	0.000000	1.140705e+00
24		-27.257839	-53.405131	0.000000	1.083378e+00
24		-27.257839	-50.555311	0.000000	1.161219e+00
24		-27.257839	-66.598481	0.000000	1.060858e+00
24		-27.257839	-45.723678	0.000000	1.191724e+00
24		-27.257839	-37.044481	0.000056	1.391536e+00
24		-27.257839	-67.687662	0.000000	1.229941e+00
24		-27.257839	-45.616788	0.000000	1.260207e+00
24		-27.257839	-39.680101	0.000004	1.791234e+00
24		-27.257839	-66.838178	0.000000	1.561279e+00
24		-27.257839	-66.819076	0.000000	1.698962e+00
24		-27.257839	-32.158655	0.007441	1.069283e+00
24		-27.257839	-43.399753	0.000000	1.560800e+00
24		-27.257839	-46.092314	0.000000	1.097864e+00
24		-27.257839	-51.857674	0.000000	1.088710e+00
24		-27.257839	-53.865593	0.000000	2.229642e+00
24		-27.257839	-44.431536	0.000000	1.432743e+00
24		-27.257839	-52.179630	0.000000	1.193134e+00
24		-27.257839	-46.028738	0.000000	1.067322e+00
24		-27.257839	-50.232690	0.000000	1.601167e+00
24		-27.257839	-44.755951	0.000000	2.631348e+00
24		-27.257839	-36.408439	0.000106	1.081412e+00
24		-27.257839	-43.932072	0.000000	1.200686e+00
24		-27.257839	-58.173955	0.000000	1.261385e+00
24		-27.257839	-45.328328	0.000000	1.072767e+00
24		-27.257839	-44.076307	0.000000	1.082222e+00
24		-27.257839	-47.856715	0.000000	1.131608e+00
24		-27.257839	-51.294597	0.000000	1.089397e+00
24		-27.257839	-45.861733	0.000000	1.073274e+00
24		-27.257839	-49.703453	0.000000	1.352243e+00
24		-27.257839	-35.486685	0.000267	1.267304e+00
24		-27.257839	-50.629730	0.000000	1.099054e+00
24		-27.257839	-47.629604	0.000000	1.931021e+00
24		-27.257839	-56.469207	0.000000	1.199012e+00
24		-27.257839	-48.255440	0.000000	1.098647e+00
24		-27.257839	-64.856810	0.000000	1.332028e+00
24		-27.257839	-36.746342	0.000076	1.499522e+00
24		-27.257839	-46.576651	0.000000	1.427841e+00
25		-28.345303	-28.345303	0.337070	2.730109e+00
25		-28.345303	-55.204038	0.000000	1.068747e+00
25		-28.345303	-40.231484	0.000007	1.090872e+00
25		-28.345303	-29.092751	0.473574	1.069383e+00
25		-28.345303	-49.409088	0.000000	1.092358e+00
25		-28.345303	-58.986127	0.000000	1.259283e+00
25		-28.345303	-73.216321	0.000000	1.077815e+00
25		-28.345303	-32.376209	0.017758	1.188947e+00
25		-28.345303	-37.449300	0.000111	1.149566e+00
25		-28.345303	-64.939401	0.000000	1.070140e+00
25		-28.345303	-44.683057	0.000000	2.266816e+00
25		-28.345303	-49.239287	0.000000	1.203964e+00
25		-28.345303	-54.766420	0.000000	1.088165e+00
25		-28.345303	-34.692265	0.001752	1.299059e+00
25		-28.345303	-48.216954	0.000000	1.129588e+00
25		-28.345303	-51.516315	0.000000	1.067417e+00
25		-28.345303	-47.825226	0.000000	1.430604e+00
25		-28.345303	-37.150023	0.000150	1.838157e+00
25		-28.345303	-45.132526	0.000000	1.259197e+00
25		-28.345303	-40.396866	0.000006	1.707104e+00
25		-28.345303	-57.627711	0.000000	1.390116e+00
25		-28.345303	-32.307106	0.019029	1.098940e+00
25		-28.345303	-50.759174	0.000000	1.067661e+00
25		-28.345303	-54.404547	0.000000	1.098538e+00
25		-28.345303	-55.651541	0.000000	1.060392e+00
25		-28.345303	-41.711822	0.000002	1.129843e+00
25		-28.345303	-40.499413	0.000005	1.169484e+00
25		-28.345303	-32.817356	0.011424	1.088927e+00
25		-28.345303	-44.475298	0.000000	1.389152e+00
25		-28.345303	-40.859736	0.000004	1.430130e+00
25		-28.345303	-34.841630	0.001509	1.098989e+00
25		-28.345303	-63.320327	0.000000	1.060247e+00
25		-28.345303	-41.957230	0.000001	1.163633e+00
25		-28.345303	-48.859201	0.000000	1.092482e+00
25		-28.345303	-46.154524	0.000000	1.129357e+00
25		-28.345303	-45.398113	0.000000	1.272081e+00
25		-28.345303	-33.652490	0.004956	1.411309e+00
25		-28.345303	-43.468150	0.000000	1.200433e+00
26		-30.375039	-30.375039	0.131370	1.069042e+00
26		-30.375039	-63.199925	0.000000	1.579292e+00
26		-30.375039	-56.423054	0.000000	1.228380e+00
26		-30.375039	-64.079302	0.000000	1.261690e+00
26		-30.375039	-57.681335	0.000000	2.090493e+00
26		-30.375039	-55.556966	0.000000	1.169089e+00
26		-30.375039	-62.017170	0.000000	1.621428e+00
26		-30.375039	-50.758665	0.000000	1.091201e+00
26		-30.375039	-49.321702	0.000000	1.198405e+00
26		-30.375039	-34.172061	0.022437	1.098695e+00
26		-30.375039	-46.448678	0.000000	1.167665e+00
26		-30.375039	-54.881326	0.000000	1.158636e+00
27		-28.707072	-28.707072	1.000000	1.339124e+00
27		-28.707072	-52.486194	0.000000	1.458958e+00
27		-28.707072	-49.846199	0.000000	1.161406e+00
27		-28.707072	-43.201520	0.000001	1.069444e+00
27		-28.707072	-57.704068	0.000000	1.260493e+00
27		-28.707072	-63.711433	0.000000	1.327286e+00
27		-28.707072	-34.522385	0.002982	1.130622e+00
27		-28.707072	-38.763656	0.000043	1.399250e+00
27		-28.707072	-39.927957	0.000013	1.298233e+00
27		-28.707072	-55.702972	0.000000	1.076380e+00
27		-28.707072	-37.481607	0.000155	1.120559e+00
27		-28.707072	-37.111990	0.000224	1.563949e+00
27		-28.707072	-42.586562	0.000001	1.360384e+00
27		-28.707072	-48.933172	0.000000	1.088823e+00
27		-28.707072	-45.583672	0.000000	1.491344e+00
27		-28.707072	-35.645324	0.000970	1.099886e+00
27		-28.707072	-40.693420	0.000006	1.291499e+00
27		-28.707072	-42.401692	0.000001	1.130415e+00
27		-28.707072	-52.425240	0.000000	1.069000e+00
27		-28.707072	-36.750117	0.000321	1.090297e+00
27		-28.707072	-58.310499	0.000000	1.363332e+00
27		-28.707072	-56.592075	0.000000	1.146299e+00
27		-28.707072	-40.413906	0.000008	1.631355e+00
27		-28.707072	-67.037211	0.000000	1.228852e+00
27		-28.707072	-34.659106	0.002601	1.191492e+00
27		-28.707072	-68.969743	0.000000	1.560577e+00
27		-28.707072	-52.619730	0.000000	1.267231e+00
27		-28.707072	-52.162191	0.000000	1.069777e+00
27		-28.707072	-46.088697	0.000000	1.088822e+00
27		-28.707072	-42.828164	0.000001	1.165548e+00
27		-28.707072	-39.459558	0.000021	1.257419e+00
27		-28.707072	-41.553554	0.000003	1.070276e+00
27		-28.707072	-39.938518	0.000013	1.089438e+00
27		-28.707072	-44.247464	0.000000	1.291491e+00
27		-28.707072	-53.946502	0.000000	1.063429e+00
27		-28.707072	-41.996403	0.000002	1.223860e+00
27		-28.707072	-43.122492	0.000001	1.563411e+00
27		-28.707072	-44.136900	0.000000	1.160720e+00
27		-28.707072	-48.396019	0.000000	1.332413e+00
27		-28.707072	-34.194426	0.004139	1.071590e+00
27		-28.707072	-44.682129	0.000000	1.219262e+00
27		-28.707072	-48.771636	0.000000	1.828915e+00
27		-28.707072	-44.844860	0.000000	1.671547e+00
27		-28.707072	-56.706235	0.000000	1.110935e+00
27		-28.707072	-50.666659	0.000000	1.300116e+00
27		-28.707072	-48.207468	0.000000	1.098348e+00
27		-28.707072	-57.569986	0.000000	1.158948e+00
27		-28.707072	-38.803441	0.000041	1.068101e+00
27		-28.707072	-62.634391	0.000000	1.098238e+00
27		-28.707072	-59.846178	0.000000	1.160708e+00
27		-28.707072	-49.003459	0.000000	1.561278e+00
27		-28.707072	-44.264659	0.000000	1.078260e+00
27		-28.707072	-62.338689	0.000000	1.087139e+00
27		-28.707072	-54.888715	0.000000	1.070171e+00
27		-28.707072	-32.409038	0.024675	1.188940e+00
27		-28.707072	-51.475919	0.000000	1.262960e+00
27		-28.707072	-34.138091	0.004379	1.072237e+00
27		-28.707072	-46.021036	0.000000	1.087914e+00
27		-28.707072	-34.920280	0.002003	1.069303e+00
27		-28.707072	-48.431973	0.000000	1.097976e+00
27		-28.707072	-53.607618	0.000000	1.089154e+00
27		-28.707072	-40.512668	0.000007	1.061337e+00
28		-22.470703	-22.470703	1.000000	1.299049e+00
28		-22.470703	-50.290017	0.000000	1.200217e+00
28		-22.470703	-46.397651	0.000000	1.195029e+00
28		-22.470703	-36.727638	0.000001	1.422293e+00
28		-22.470703	-52.084927	0.000000	1.131088e+00
28		-22.470703	-34.092889	0.000009	1.089897e+00
28		-22.470703	-42.607257	0.000000	1.063938e+00
28		-22.470703	-71.126850	0.000000	1.127382e+00
28		-22.470703	-38.935835	0.000000	1.160902e+00
