accepted delta gamma Lprev Lstar alpha time
1 1.000000e-01 1.000000e+04 -16.630276 -16.630276 1.000000 1.008145e+00
2 9.990010e-02 1.000000e+04 -15.692804 -15.692804 1.000000 1.007826e+00
3 9.980040e-02 1.000000e+04 -14.966610 -14.966610 1.000000 1.008252e+00
4 9.970090e-02 1.000000e+04 -14.541011 -14.541011 1.000000 1.007386e+00
5 9.960159e-02 1.000000e+04 -15.357710 -15.357710 0.441888 1.007627e+00
5 9.950249e-02 1.000000e+04 -15.357710 -16.743999 0.250001 1.007472e+00
5 9.940358e-02 1.000000e+04 -15.357710 -15.658878 0.739953 1.007822e+00
5 9.930487e-02 1.000000e+04 -15.357710 -16.489921 0.322320 1.007458e+00
5 9.920635e-02 1.000000e+04 -15.357710 -16.255895 0.407308 1.007475e+00
5 9.910803e-02 1.000000e+04 -15.357710 -17.757826 0.090707 1.007536e+00
6 9.900990e-02 1.000000e+04 -13.302643 -13.302643 1.000000 1.007196e+00
6 9.891197e-02 1.000000e+04 -13.302643 -15.108263 0.164373 1.007519e+00
7 9.881423e-02 1.000000e+04 -13.741670 -13.741670 0.644664 1.007740e+00
7 9.871668e-02 1.000000e+04 -13.741670 -15.485517 0.174846 1.007309e+00
8 9.861933e-02 1.000000e+04 -14.016074 -14.016074 0.760025 1.007052e+00
8 9.852217e-02 1.000000e+04 -14.016074 -17.525471 0.029915 1.007405e+00
9 9.842520e-02 1.000000e+04 -13.060728 -13.060728 1.000000 1.007338e+00
9 9.832842e-02 1.000000e+04 -13.060728 -13.779566 0.487318 1.007630e+00
9 9.823183e-02 1.000000e+04 -13.060728 -15.116669 0.127972 1.007429e+00
10 9.813543e-02 1.000000e+04 -12.493162 -12.493162 1.000000 1.007424e+00
10 9.803922e-02 1.000000e+04 -12.493162 -14.908631 0.089325 1.008099e+00
10 9.794319e-02 1.000000e+04 -12.493162 -13.666596 0.309303 1.007417e+00
11 9.784736e-02 1.000000e+04 -12.113005 -12.113005 1.000000 1.007040e+00
12 9.775171e-02 1.000000e+04 -10.647637 -10.647637 1.000000 1.007421e+00
12 9.765625e-02 1.000000e+04 -10.647637 -15.146576 0.011121 1.007218e+00
12 9.756098e-02 1.000000e+04 -10.647637 -11.763651 0.327583 1.007310e+00
12 9.746589e-02 1.000000e+04 -10.647637 -15.351785 0.009058 1.007718e+00
13 9.737098e-02 1.000000e+04 -11.587787 -11.587787 0.390569 1.007920e+00
13 9.727626e-02 1.000000e+04 -11.587787 -12.956146 0.254524 1.007091e+00
14 9.718173e-02 1.000000e+04 -11.153864 -11.153864 1.000000 1.007501e+00
15 9.708738e-02 1.000000e+04 -12.122554 -12.122554 0.379580 1.007147e+00
16 9.699321e-02 1.000000e+04 -11.145745 -11.145745 1.000000 1.007422e+00
16 9.689922e-02 1.000000e+04 -11.145745 -15.262221 0.016302 1.007371e+00
17 9.680542e-02 1.000000e+04 -11.510355 -11.510355 0.694467 1.007393e+00
17 9.671180e-02 1.000000e+04 -11.510355 -13.936372 0.088388 1.007175e+00
17 9.661836e-02 1.000000e+04 -11.510355 -14.556196 0.047556 1.007495e+00
18 9.652510e-02 1.000000e+04 -10.489613 -10.489613 1.000000 1.007971e+00
18 9.643202e-02 1.000000e+04 -10.489613 -11.424950 0.392453 1.007297e+00
19 9.633911e-02 1.000000e+04 -10.970878 -10.970878 0.618001 1.007327e+00
19 9.624639e-02 1.000000e+04 -10.970878 -11.995344 0.358988 1.007363e+00
19 9.615385e-02 1.000000e+04 -10.970878 -14.021322 0.047338 1.006879e+00
