accepted delta gamma Lprev Lstar alpha time
0 1.000000e-01 1.000000e+04 -16.575444 -18.075350 0.223151 1.001382e+00
0 9.990010e-02 1.000000e+04 -16.575444 -19.805801 0.039543 1.001499e+00
1 9.980040e-02 1.000000e+04 -12.586945 -12.586945 1.000000 1.001747e+00
2 9.970090e-02 1.000000e+04 -11.107122 -11.107122 1.000000 1.001217e+00
2 9.960159e-02 1.000000e+04 -11.107122 -13.238261 0.118702 1.000800e+00
2 9.950249e-02 1.000000e+04 -11.107122 -13.467406 0.094393 1.000998e+00
2 9.940358e-02 1.000000e+04 -11.107122 -14.732601 0.026636 1.001136e+00
2 9.930487e-02 1.000000e+04 -11.107122 -12.372203 0.282216 1.000419e+00
2 9.920635e-02 1.000000e+04 -11.107122 -14.206775 0.045065 1.001156e+00
2 9.910803e-02 1.000000e+04 -11.107122 -14.144206 0.047975 1.001015e+00
2 9.900990e-02 1.000000e+04 -11.107122 -14.808957 0.024678 1.000830e+00
3 9.891197e-02 1.000000e+04 -11.526736 -11.526736 0.657300 1.001233e+00
3 9.881423e-02 1.000000e+04 -11.526736 -15.826445 0.013573 1.000949e+00
3 9.871668e-02 1.000000e+04 -11.526736 -16.089880 0.010429 1.000838e+00
3 9.861933e-02 1.000000e+04 -11.526736 -17.269618 0.003206 1.000601e+00
4 9.852217e-02 1.000000e+04 -11.045636 -11.045636 1.000000 1.001443e+00
5 9.842520e-02 1.000000e+04 -9.227484 -9.227484 1.000000 1.000999e+00
5 9.832842e-02 1.000000e+04 -9.227484 -10.415687 0.304768 1.000735e+00
5 9.823183e-02 1.000000e+04 -9.227484 -11.567547 0.096322 1.000955e+00
6 9.813543e-02 1.000000e+04 -11.054166 -11.054166 0.160947 1.001263e+00
6 9.803922e-02 1.000000e+04 -11.054166 -13.902378 0.057948 1.000690e+00
6 9.794319e-02 1.000000e+04 -11.054166 -11.539330 0.615596 1.001814e+00
6 9.784736e-02 1.000000e+04 -11.054166 -13.700366 0.070920 1.001103e+00
7 9.775171e-02 1.000000e+04 -11.847798 -11.847798 0.452199 1.000637e+00
8 9.765625e-02 1.000000e+04 -11.325126 -11.325126 1.000000 1.000959e+00
9 9.756098e-02 1.000000e+04 -10.266976 -10.266976 1.000000 1.000797e+00
9 9.746589e-02 1.000000e+04 -10.266976 -14.694460 0.011945 1.000524e+00
10 9.737098e-02 1.000000e+04 -10.419923 -10.419923 0.858176 1.001188e+00
10 9.727626e-02 1.000000e+04 -10.419923 -11.218179 0.450113 1.001304e+00
10 9.718173e-02 1.000000e+04 -10.419923 -12.510911 0.123565 1.000678e+00
11 9.708738e-02 1.000000e+04 -10.520811 -10.520811 0.904034 1.000933e+00
11 9.699321e-02 1.000000e+04 -10.520811 -12.994495 0.084274 1.001050e+00
11 9.689922e-02 1.000000e+04 -10.520811 -13.975461 0.031598 1.001002e+00
12 9.680542e-02 1.000000e+04 -11.559522 -11.559522 0.353910 1.007263e+00
12 9.671180e-02 1.000000e+04 -11.559522 -15.363864 0.022274 1.007618e+00
12 9.661836e-02 1.000000e+04 -11.559522 -13.221180 0.189824 1.007810e+00
13 9.652510e-02 1.000000e+04 -11.171329 -11.171329 1.000000 1.008013e+00
14 9.643202e-02 1.000000e+04 -11.562929 -11.562929 0.675974 1.007805e+00
14 9.633911e-02 1.000000e+04 -11.562929 -14.296485 0.064988 1.007745e+00
14 9.624639e-02 1.000000e+04 -11.562929 -16.144402 0.010240 1.007518e+00
14 9.615385e-02 1.000000e+04 -11.562929 -15.196571 0.026420 1.007738e+00
15 9.606148e-02 1.000000e+04 -10.288822 -10.288822 1.000000 1.008007e+00
15 9.596929e-02 1.000000e+04 -10.288822 -13.767337 0.030853 1.008015e+00
16 9.587728e-02 1.000000e+04 -11.030503 -11.030503 0.476312 1.007517e+00
