accepted delta gamma Lprev Lstar alpha time
1 1.000000e-01 1.000000e+04 -11.476122 -11.476122 1.000000 1.001344e+00
2 9.900990e-02 1.000000e+04 -10.460098 -10.460098 1.000000 1.000985e+00
2 9.803922e-02 1.000000e+04 -10.460098 -11.448369 0.372220 1.001298e+00
3 9.708738e-02 1.000000e+04 -9.374956 -9.374956 1.000000 1.000553e+00
4 9.615385e-02 1.000000e+04 -9.820500 -9.820500 0.640476 1.001473e+00
4 9.523810e-02 1.000000e+04 -9.820500 -11.756750 0.144244 1.000508e+00
5 9.433962e-02 1.000000e+04 -9.383258 -9.383258 1.000000 1.001390e+00
6 9.345794e-02 1.000000e+04 -9.782998 -9.782998 0.670494 1.000658e+00
7 9.259259e-02 1.000000e+04 -9.115549 -9.115549 1.000000 1.001502e+00
7 9.174312e-02 1.000000e+04 -9.115549 -12.075135 0.051840 1.000010e+00
7 9.090909e-02 1.000000e+04 -9.115549 -10.048772 0.393284 1.000188e+00
7 9.009009e-02 1.000000e+04 -9.115549 -10.518261 0.245929 1.000558e+00
8 8.928571e-02 1.000000e+04 -10.221318 -10.221318 0.330956 1.000146e+00
9 8.849558e-02 1.000000e+04 -11.134685 -11.134685 0.401171 1.000370e+00
10 8.771930e-02 1.000000e+04 -10.149428 -10.149428 1.000000 1.000331e+00
10 8.695652e-02 1.000000e+04 -10.149428 -10.957763 0.445599 1.000550e+00
11 8.620690e-02 1.000000e+04 -10.300617 -10.300617 0.859685 1.000693e+00
12 8.547009e-02 1.000000e+04 -10.061159 -10.061159 1.000000 1.000278e+00
13 8.474576e-02 1.000000e+04 -10.063018 -10.063018 0.998142 1.000207e+00
13 8.403361e-02 1.000000e+04 -10.063018 -10.535350 0.623547 1.000115e+00
14 8.333333e-02 1.000000e+04 -10.085016 -10.085016 0.978243 1.000379e+00
15 8.264463e-02 1.000000e+04 -9.613984 -9.613984 1.000000 1.000664e+00
16 8.196721e-02 1.000000e+04 -9.210085 -9.210085 1.000000 1.000333e+00
16 8.130081e-02 1.000000e+04 -9.210085 -9.581683 0.689632 1.000197e+00
17 8.064516e-02 1.000000e+04 -8.817613 -8.817613 1.000000 1.000196e+00
18 8.000000e-02 1.000000e+04 -8.978004 -8.978004 0.851810 1.000275e+00
18 7.936508e-02 1.000000e+04 -8.978004 -10.752329 0.169598 1.000509e+00
19 7.874016e-02 1.000000e+04 -8.650331 -8.650331 1.000000 1.000276e+00
20 7.812500e-02 1.000000e+04 -8.516665 -8.516665 1.000000 1.000580e+00
20 7.751938e-02 1.000000e+04 -8.516665 -10.972361 0.085803 1.000279e+00
20 7.692308e-02 1.000000e+04 -8.516665 -9.642661 0.324329 1.000652e+00
21 7.633588e-02 1.000000e+04 -8.286283 -8.286283 1.000000 9.998796e-01
22 7.575758e-02 1.000000e+04 -8.690642 -8.690642 0.667404 1.000218e+00
22 7.518797e-02 1.000000e+04 -8.690642 -13.196101 0.011049 1.000396e+00
23 7.462687e-02 1.000000e+04 -9.114612 -9.114612 0.654443 1.000381e+00
23 7.407407e-02 1.000000e+04 -9.114612 -10.844792 0.177253 1.000471e+00
24 7.352941e-02 1.000000e+04 -8.780655 -8.780655 1.000000 1.000305e+00
25 7.299270e-02 1.000000e+04 -8.801339 -8.801339 0.979529 1.000830e+00
26 7.246377e-02 1.000000e+04 -8.529155 -8.529155 1.000000 1.000460e+00
27 7.194245e-02 1.000000e+04 -7.871645 -7.871645 1.000000 9.999814e-01
27 7.142857e-02 1.000000e+04 -7.871645 -10.062430 0.111829 1.000060e+00
28 7.092199e-02 1.000000e+04 -7.404306 -7.404306 1.000000 1.000499e+00
29 7.042254e-02 1.000000e+04 -7.921681 -7.921681 0.596083 1.000391e+00
30 6.993007e-02 1.000000e+04 -7.682525 -7.682525 1.000000 1.000231e+00
30 6.944444e-02 1.000000e+04 -7.682525 -9.214045 0.216207 1.000471e+00
30 6.896552e-02 1.000000e+04 -7.682525 -8.431330 0.472931 1.000044e+00
30 6.849315e-02 1.000000e+04 -7.682525 -9.262574 0.205965 1.000427e+00
31 6.802721e-02 1.000000e+04 -7.903823 -7.903823 0.801478 9.999040e-01
32 6.756757e-02 1.000000e+04 -7.953937 -7.953937 0.951120 1.000826e+00
33 6.711409e-02 1.000000e+04 -8.439752 -8.439752 0.615196 1.000306e+00
34 6.666667e-02 1.000000e+04 -8.240159 -8.240159 1.000000 1.000135e+00
35 6.622517e-02 1.000000e+04 -8.264697 -8.264697 0.975761 1.000108e+00
35 6.578947e-02 1.000000e+04 -8.264697 -8.444301 0.835601 1.000404e+00
36 6.535948e-02 1.000000e+04 -8.253805 -8.253805 1.000000 1.000298e+00
37 6.493506e-02 1.000000e+04 -9.170126 -9.170126 0.399988 1.000147e+00
38 6.451613e-02 1.000000e+04 -8.057365 -8.057365 1.000000 1.000479e+00
39 6.410256e-02 1.000000e+04 -7.713742 -7.713742 1.000000 1.000463e+00
39 6.369427e-02 1.000000e+04 -7.713742 -10.633533 0.053945 1.000226e+00
40 6.329114e-02 1.000000e+04 -8.587137 -8.587137 0.417531 1.000335e+00
41 6.289308e-02 1.000000e+04 -8.602373 -8.602373 0.984880 9.999037e-01
42 6.250000e-02 1.000000e+04 -7.720391 -7.720391 1.000000 1.000497e+00
43 6.211180e-02 1.000000e+04 -7.494333 -7.494333 1.000000 1.000261e+00
43 6.172840e-02 1.000000e+04 -7.494333 -8.630156 0.321158 1.000063e+00
44 6.134969e-02 1.000000e+04 -7.769571 -7.769571 0.759391 1.000344e+00
44 6.097561e-02 1.000000e+04 -7.769571 -8.816120 0.351148 1.000383e+00
45 6.060606e-02 1.000000e+04 -7.711054 -7.711054 1.000000 1.000530e+00
46 6.024096e-02 1.000000e+04 -8.406010 -8.406010 0.499096 1.000133e+00
