accepted delta gamma Lprev Lstar alpha time
1 1.000000e-01 1.000000e+04 -10.828492 -10.828492 1.000000 1.008283e+00
2 9.900990e-02 1.000000e+04 -10.994452 -10.994452 0.847080 1.008550e+00
2 9.803922e-02 1.000000e+04 -10.994452 -14.214318 0.039960 1.007648e+00
3 9.708738e-02 1.000000e+04 -11.435671 -11.435671 0.643252 1.006977e+00
3 9.615385e-02 1.000000e+04 -11.435671 -12.422032 0.372931 1.007298e+00
3 9.523810e-02 1.000000e+04 -11.435671 -14.135827 0.067195 1.007227e+00
4 9.433962e-02 1.000000e+04 -10.505721 -10.505721 1.000000 1.007552e+00
5 9.345794e-02 1.000000e+04 -8.297816 -8.297816 1.000000 1.007327e+00
5 9.259259e-02 1.000000e+04 -8.297816 -12.624572 0.013210 1.007605e+00
6 9.174312e-02 1.000000e+04 -8.831137 -8.831137 0.586654 1.007499e+00
7 9.090909e-02 1.000000e+04 -8.668556 -8.668556 1.000000 1.007242e+00
8 9.009009e-02 1.000000e+04 -7.877498 -7.877498 1.000000 1.007369e+00
8 8.928571e-02 1.000000e+04 -7.877498 -9.122308 0.287996 1.007389e+00
9 8.849558e-02 1.000000e+04 -8.987742 -8.987742 0.329478 1.007014e+00
10 8.771930e-02 1.000000e+04 -8.805373 -8.805373 1.000000 1.007017e+00
10 8.695652e-02 1.000000e+04 -8.805373 -11.427309 0.072662 1.007754e+00
11 8.620690e-02 1.000000e+04 -8.823348 -8.823348 0.982186 1.007633e+00
11 8.547009e-02 1.000000e+04 -8.823348 -10.219801 0.247473 1.007129e+00
11 8.474576e-02 1.000000e+04 -8.823348 -10.203715 0.251486 1.006972e+00
12 8.403361e-02 1.000000e+04 -7.818798 -7.818798 1.000000 1.007171e+00
13 8.333333e-02 1.000000e+04 -9.381147 -9.381147 0.209643 1.007487e+00
13 8.264463e-02 1.000000e+04 -9.381147 -10.621132 0.289389 1.007969e+00
14 8.196721e-02 1.000000e+04 -10.101431 -10.101431 0.486614 1.006702e+00
15 8.130081e-02 1.000000e+04 -10.136391 -10.136391 0.965644 1.007303e+00
16 8.064516e-02 1.000000e+04 -8.632563 -8.632563 1.000000 1.007162e+00
17 8.000000e-02 1.000000e+04 -8.708881 -8.708881 0.926522 1.007256e+00
18 7.936508e-02 1.000000e+04 -7.504121 -7.504121 1.000000 1.007026e+00
19 7.874016e-02 1.000000e+04 -6.858660 -6.858660 1.000000 1.007275e+00
20 7.812500e-02 1.000000e+04 -6.926259 -6.926259 0.934635 1.007113e+00
21 7.751938e-02 1.000000e+04 -8.157098 -8.157098 0.292047 1.007261e+00
21 7.692308e-02 1.000000e+04 -8.157098 -9.123227 0.380553 1.007007e+00
22 7.633588e-02 1.000000e+04 -7.612832 -7.612832 1.000000 1.007603e+00
22 7.575758e-02 1.000000e+04 -7.612832 -8.375611 0.466368 1.007223e+00
23 7.518797e-02 1.000000e+04 -7.275048 -7.275048 1.000000 1.007193e+00
24 7.462687e-02 1.000000e+04 -6.126523 -6.126523 1.000000 1.007042e+00
24 7.407407e-02 1.000000e+04 -6.126523 -6.829313 0.495202 1.007080e+00
25 7.352941e-02 1.000000e+04 -6.968758 -6.968758 0.430747 1.007830e+00
26 7.299270e-02 1.000000e+04 -7.617401 -7.617401 0.522755 1.007783e+00
26 7.246377e-02 1.000000e+04 -7.617401 -8.054090 0.646172 1.007564e+00
27 7.194245e-02 1.000000e+04 -9.282953 -9.282953 0.189086 1.007363e+00
28 7.142857e-02 1.000000e+04 -9.278345 -9.278345 1.000000 1.007240e+00
29 7.092199e-02 1.000000e+04 -9.980209 -9.980209 0.495660 1.007601e+00
30 7.042254e-02 1.000000e+04 -10.624173 -10.624173 0.525206 1.007092e+00
31 6.993007e-02 1.000000e+04 -10.634068 -10.634068 0.990154 1.007018e+00
32 6.944444e-02 1.000000e+04 -9.517582 -9.517582 1.000000 1.007467e+00
33 6.896552e-02 1.000000e+04 -9.080926 -9.080926 1.000000 1.007845e+00
34 6.849315e-02 1.000000e+04 -7.420404 -7.420404 1.000000 1.007436e+00
35 6.802721e-02 1.000000e+04 -8.754955 -8.754955 0.263276 1.007108e+00
36 6.756757e-02 1.000000e+04 -9.579779 -9.579779 0.438312 1.007682e+00
37 6.711409e-02 1.000000e+04 -9.967292 -9.967292 0.678743 1.007244e+00
37 6.666667e-02 1.000000e+04 -9.967292 -10.498882 0.587669 1.007512e+00
38 6.622517e-02 1.000000e+04 -9.561950 -9.561950 1.000000 1.007508e+00
39 6.578947e-02 1.000000e+04 -10.001593 -10.001593 0.644266 1.007655e+00
40 6.535948e-02 1.000000e+04 -10.652512 -10.652512 0.521566 1.007456e+00
40 6.493506e-02 1.000000e+04 -10.652512 -12.656117 0.134848 1.007462e+00
40 6.451613e-02 1.000000e+04 -10.652512 -12.934742 0.102056 1.007267e+00
41 6.410256e-02 1.000000e+04 -10.579511 -10.579511 1.000000 1.007516e+00
42 6.369427e-02 1.000000e+04 -9.500209 -9.500209 1.000000 1.007402e+00
43 6.329114e-02 1.000000e+04 -9.392278 -9.392278 1.000000 1.007099e+00
44 6.289308e-02 1.000000e+04 -8.531123 -8.531123 1.000000 1.007469e+00
45 6.250000e-02 1.000000e+04 -8.596953 -8.596953 0.936290 1.007036e+00
46 6.211180e-02 1.000000e+04 -8.361429 -8.361429 1.000000 1.007480e+00
46 6.172840e-02 1.000000e+04 -8.361429 -10.218484 0.156132 1.007251e+00
47 6.134969e-02 1.000000e+04 -7.656905 -7.656905 1.000000 1.007818e+00
47 6.097561e-02 1.000000e+04 -7.656905 -8.876380 0.295385 1.007819e+00
47 6.060606e-02 1.000000e+04 -7.656905 -8.753128 0.334131 1.007259e+00
48 6.024096e-02 1.000000e+04 -8.491976 -8.491976 0.433844 1.007070e+00
49 5.988024e-02 1.000000e+04 -9.253109 -9.253109 0.467137 1.006928e+00
50 5.952381e-02 1.000000e+04 -9.442022 -9.442022 0.827859 1.007008e+00
51 5.917160e-02 1.000000e+04 -7.904734 -7.904734 1.000000 1.006968e+00
52 5.882353e-02 1.000000e+04 -8.427563 -8.427563 0.592841 1.006981e+00
52 5.847953e-02 1.000000e+04 -8.427563 -8.780589 0.702559 1.006746e+00
52 5.813953e-02 1.000000e+04 -8.427563 -8.566374 0.870393 1.007239e+00
53 5.780347e-02 1.000000e+04 -9.774358 -9.774358 0.260072 1.007150e+00
53 5.747126e-02 1.000000e+04 -9.774358 -10.353642 0.560299 1.006933e+00
54 5.714286e-02 1.000000e+04 -9.705317 -9.705317 1.000000 1.007338e+00
55 5.681818e-02 1.000000e+04 -10.690872 -10.690872 0.373232 1.007500e+00
55 5.649718e-02 1.000000e+04 -10.690872 -14.175631 0.030661 1.007294e+00
55 5.617978e-02 1.000000e+04 -10.690872 -12.590881 0.149567 1.007318e+00
55 5.586592e-02 1.000000e+04 -10.690872 -11.851575 0.313266 1.007244e+00
55 5.555556e-02 1.000000e+04 -10.690872 -11.338940 0.523056 1.007190e+00
55 5.524862e-02 1.000000e+04 -10.690872 -12.585837 0.150324 1.007181e+00
56 5.494505e-02 1.000000e+04 -9.929019 -9.929019 1.000000 1.007009e+00
57 5.464481e-02 1.000000e+04 -9.965744 -9.965744 0.963941 1.007913e+00
58 5.434783e-02 1.000000e+04 -10.005507 -10.005507 0.961017 1.006725e+00
59 5.405405e-02 1.000000e+04 -9.709588 -9.709588 1.000000 1.007141e+00
60 5.376344e-02 1.000000e+04 -8.541771 -8.541771 1.000000 1.007013e+00
60 5.347594e-02 1.000000e+04 -8.541771 -10.059359 0.219240 1.006798e+00
60 5.319149e-02 1.000000e+04 -8.541771 -9.523818 0.374544 1.007183e+00
60 5.291005e-02 1.000000e+04 -8.541771 -9.228936 0.503000 1.006648e+00
61 5.263158e-02 1.000000e+04 -8.379773 -8.379773 1.000000 1.006956e+00
62 5.235602e-02 1.000000e+04 -9.990586 -9.990586 0.199725 1.007306e+00
63 5.208333e-02 1.000000e+04 -9.793252 -9.793252 1.000000 1.007385e+00
63 5.181347e-02 1.000000e+04 -9.793252 -10.976407 0.306311 1.007232e+00
64 5.154639e-02 1.000000e+04 -9.449536 -9.449536 1.000000 1.006992e+00
65 5.128205e-02 1.000000e+04 -9.966179 -9.966179 0.596519 1.007019e+00
66 5.102041e-02 1.000000e+04 -9.385407 -9.385407 1.000000 1.006676e+00
67 5.076142e-02 1.000000e+04 -10.210005 -10.210005 0.438411 1.007073e+00
68 5.050505e-02 1.000000e+04 -10.145216 -10.145216 1.000000 1.007046e+00
