accepted delta gamma Lprev Lstar alpha time
0 1.000000e-01 1.000000e+04 -12.553688 -15.121188 0.076727 1.008748e+00
0 9.900990e-02 1.000000e+04 -12.553688 -13.910064 0.257593 1.008443e+00
1 9.803922e-02 1.000000e+04 -12.248141 -12.248141 1.000000 1.008522e+00
2 9.708738e-02 1.000000e+04 -11.703322 -11.703322 1.000000 1.007891e+00
3 9.615385e-02 1.000000e+04 -13.022125 -13.022125 0.267455 1.009113e+00
4 9.523810e-02 1.000000e+04 -11.192091 -11.192091 1.000000 1.007993e+00
5 9.433962e-02 1.000000e+04 -11.197809 -11.197809 0.994299 1.008739e+00
5 9.345794e-02 1.000000e+04 -11.197809 -13.434376 0.106825 1.008234e+00
6 9.259259e-02 1.000000e+04 -10.960344 -10.960344 1.000000 1.008689e+00
7 9.174312e-02 1.000000e+04 -13.847947 -13.847947 0.055710 1.007979e+00
7 9.090909e-02 1.000000e+04 -13.847947 -14.344623 0.608550 1.007673e+00
7 9.009009e-02 1.000000e+04 -13.847947 -16.088843 0.106363 1.008817e+00
7 8.928571e-02 1.000000e+04 -13.847947 -17.274588 0.032496 1.008146e+00
7 8.849558e-02 1.000000e+04 -13.847947 -15.238715 0.248884 1.007841e+00
7 8.771930e-02 1.000000e+04 -13.847947 -15.927297 0.125011 1.007567e+00
8 8.695652e-02 1.000000e+04 -13.652920 -13.652920 1.000000 1.008075e+00
9 8.620690e-02 1.000000e+04 -15.238171 -15.238171 0.204896 1.007889e+00
9 8.547009e-02 1.000000e+04 -15.238171 -16.588442 0.259170 1.008134e+00
10 8.474576e-02 1.000000e+04 -16.493807 -16.493807 0.284895 1.007551e+00
11 8.403361e-02 1.000000e+04 -17.358447 -17.358447 0.421203 1.007541e+00
12 8.333333e-02 1.000000e+04 -16.346042 -16.346042 1.000000 1.008025e+00
13 8.264463e-02 1.000000e+04 -15.377599 -15.377599 1.000000 1.008092e+00
13 8.196721e-02 1.000000e+04 -15.377599 -17.807783 0.088021 1.007842e+00
