accepted delta gamma Lprev Lstar alpha time
1 5.000000e-03 1.000000e+05 -734.778991 -734.778991 1.000000 1.700123e+00
1 5.000000e-03 1.000000e+05 -734.778991 -735.972679 0.303101 1.697818e+00
2 5.000000e-03 1.000000e+05 -734.842280 -734.842280 0.938673 1.698905e+00
3 5.000000e-03 1.000000e+05 -733.563559 -733.563559 1.000000 1.700115e+00
4 5.000000e-03 1.000000e+05 -730.684047 -730.684047 1.000000 1.700257e+00
4 5.000000e-03 1.000000e+05 -730.684047 -732.462980 0.168818 1.698536e+00
5 5.000000e-03 1.000000e+05 -729.248866 -729.248866 1.000000 1.699904e+00
6 5.000000e-03 1.000000e+05 -728.188707 -728.188707 1.000000 1.699114e+00
6 5.000000e-03 1.000000e+05 -728.188707 -728.659855 0.624285 1.699593e+00
6 5.000000e-03 1.000000e+05 -728.188707 -728.540079 0.703722 1.700091e+00
6 5.000000e-03 1.000000e+05 -728.188707 -730.220561 0.131092 1.699352e+00
7 5.000000e-03 1.000000e+05 -727.714086 -727.714086 1.000000 1.699502e+00
8 5.000000e-03 1.000000e+05 -726.499183 -726.499183 1.000000 1.698667e+00
9 5.000000e-03 1.000000e+05 -726.819719 -726.819719 0.725760 1.696783e+00
10 5.000000e-03 1.000000e+05 -726.764288 -726.764288 1.000000 1.697786e+00
11 5.000000e-03 1.000000e+05 -725.795227 -725.795227 1.000000 1.697098e+00
11 5.000000e-03 1.000000e+05 -725.795227 -729.077532 0.037542 1.698226e+00
12 5.000000e-03 1.000000e+05 -724.002505 -724.002505 1.000000 1.695681e+00
12 5.000000e-03 1.000000e+05 -724.002505 -724.533649 0.587932 1.696338e+00
12 5.000000e-03 1.000000e+05 -724.002505 -726.280636 0.102476 1.697057e+00
13 5.000000e-03 1.000000e+05 -722.627490 -722.627490 1.000000 1.696638e+00
13 5.000000e-03 1.000000e+05 -722.627490 -724.713456 0.124187 1.699426e+00
14 5.000000e-03 1.000000e+05 -722.583894 -722.583894 1.000000 1.697418e+00
15 5.000000e-03 1.000000e+05 -720.597617 -720.597617 1.000000 1.696975e+00
15 5.000000e-03 1.000000e+05 -720.597617 -721.718947 0.325846 1.697045e+00
16 5.000000e-03 1.000000e+05 -718.959414 -718.959414 1.000000 1.696298e+00
16 5.000000e-03 1.000000e+05 -718.959414 -721.226325 0.103632 1.698069e+00
17 5.000000e-03 1.000000e+05 -718.593716 -718.593716 1.000000 1.697100e+00
17 5.000000e-03 1.000000e+05 -718.593716 -722.005700 0.032976 1.697596e+00
18 5.000000e-03 1.000000e+05 -718.053579 -718.053579 1.000000 1.698074e+00
19 5.000000e-03 1.000000e+05 -718.202152 -718.202152 0.861938 1.696746e+00
19 5.000000e-03 1.000000e+05 -718.202152 -720.677979 0.084093 1.697178e+00
20 5.000000e-03 1.000000e+05 -714.166522 -714.166522 1.000000 1.697716e+00
21 5.000000e-03 1.000000e+05 -713.989891 -713.989891 1.000000 1.698399e+00
21 5.000000e-03 1.000000e+05 -713.989891 -715.246343 0.284662 1.696025e+00
21 5.000000e-03 1.000000e+05 -713.989891 -717.244383 0.038600 1.695705e+00
21 5.000000e-03 1.000000e+05 -713.989891 -715.766829 0.169155 1.695285e+00
22 5.000000e-03 1.000000e+05 -711.312986 -711.312986 1.000000 1.698273e+00
23 5.000000e-03 1.000000e+05 -711.094009 -711.094009 1.000000 1.695796e+00
23 5.000000e-03 1.000000e+05 -711.094009 -713.705855 0.073399 1.696010e+00
23 5.000000e-03 1.000000e+05 -711.094009 -713.549455 0.085825 1.696150e+00
24 5.000000e-03 1.000000e+05 -711.737417 -711.737417 0.525499 1.695267e+00
24 5.000000e-03 1.000000e+05 -711.737417 -714.163243 0.088405 1.696623e+00
25 5.000000e-03 1.000000e+05 -712.431572 -712.431572 0.499496 1.696262e+00
26 5.000000e-03 1.000000e+05 -711.952334 -711.952334 1.000000 1.695735e+00
26 5.000000e-03 1.000000e+05 -711.952334 -714.072104 0.120059 1.695360e+00
27 5.000000e-03 1.000000e+05 -713.445438 -713.445438 0.224674 1.695986e+00
27 5.000000e-03 1.000000e+05 -713.445438 -715.438369 0.136295 1.696290e+00
28 5.000000e-03 1.000000e+05 -712.399318 -712.399318 1.000000 1.697879e+00
29 5.000000e-03 1.000000e+05 -710.124181 -710.124181 1.000000 1.696487e+00
29 5.000000e-03 1.000000e+05 -710.124181 -710.751584 0.533976 1.696155e+00
30 5.000000e-03 1.000000e+05 -709.908103 -709.908103 1.000000 1.697173e+00
31 5.000000e-03 1.000000e+05 -708.755303 -708.755303 1.000000 1.697538e+00
32 5.000000e-03 1.000000e+05 -705.351085 -705.351085 1.000000 1.697290e+00
33 5.000000e-03 1.000000e+05 -706.323863 -706.323863 0.378031 1.695600e+00
34 5.000000e-03 1.000000e+05 -704.778293 -704.778293 1.000000 1.695559e+00
35 5.000000e-03 1.000000e+05 -706.545009 -706.545009 0.170893 1.696969e+00
35 5.000000e-03 1.000000e+05 -706.545009 -708.331315 0.167578 1.696132e+00
36 5.000000e-03 1.000000e+05 -705.426001 -705.426001 1.000000 1.696371e+00
37 5.000000e-03 1.000000e+05 -705.931222 -705.931222 0.603372 1.696772e+00
38 5.000000e-03 1.000000e+05 -705.274380 -705.274380 1.000000 1.695703e+00
39 5.000000e-03 1.000000e+05 -704.641843 -704.641843 1.000000 1.695997e+00
40 5.000000e-03 1.000000e+05 -700.789847 -700.789847 1.000000 1.696696e+00
40 5.000000e-03 1.000000e+05 -700.789847 -701.270425 0.618426 1.696335e+00
