accepted delta gamma Lprev Lstar alpha time
0 5.000000e-03 1.000000e+05 -134.672869 -136.423090 0.173736 4.880983e+00
0 5.000000e-03 1.000000e+05 -134.672869 -137.955605 0.037525 4.881228e+00
1 5.000000e-03 1.000000e+05 -132.041001 -132.041001 1.000000 4.882635e+00
1 5.000000e-03 1.000000e+05 -132.041001 -135.754533 0.024391 4.881498e+00
1 5.000000e-03 1.000000e+05 -132.041001 -134.140302 0.122542 4.881077e+00
1 5.000000e-03 1.000000e+05 -132.041001 -132.920120 0.415148 4.881541e+00
2 5.000000e-03 1.000000e+05 -131.472091 -131.472091 1.000000 4.882450e+00
2 5.000000e-03 1.000000e+05 -131.472091 -132.090846 0.538614 4.879635e+00
3 5.000000e-03 1.000000e+05 -129.595408 -129.595408 1.000000 4.878942e+00
3 5.000000e-03 1.000000e+05 -129.595408 -131.637552 0.129750 4.880099e+00
3 5.000000e-03 1.000000e+05 -129.595408 -131.175343 0.205988 4.879112e+00
4 5.000000e-03 1.000000e+05 -129.717732 -129.717732 0.884862 4.879212e+00
5 5.000000e-03 1.000000e+05 -130.694842 -130.694842 0.376397 4.880534e+00
5 5.000000e-03 1.000000e+05 -130.694842 -132.519682 0.161243 4.878823e+00
5 5.000000e-03 1.000000e+05 -130.694842 -136.451763 0.003161 4.879515e+00
6 5.000000e-03 1.000000e+05 -129.435839 -129.435839 1.000000 4.876853e+00
6 5.000000e-03 1.000000e+05 -129.435839 -131.105605 0.188291 4.875193e+00
7 5.000000e-03 1.000000e+05 -127.802974 -127.802974 1.000000 4.875978e+00
7 5.000000e-03 1.000000e+05 -127.802974 -131.076711 0.037865 4.877397e+00
8 5.000000e-03 1.000000e+05 -127.475480 -127.475480 1.000000 4.876496e+00
9 5.000000e-03 1.000000e+05 -128.140436 -128.140436 0.514296 4.876667e+00
9 5.000000e-03 1.000000e+05 -128.140436 -139.084844 0.000018 4.874535e+00
10 5.000000e-03 1.000000e+05 -124.608708 -124.608708 1.000000 4.875196e+00
11 5.000000e-03 1.000000e+05 -123.897021 -123.897021 1.000000 4.875405e+00
12 5.000000e-03 1.000000e+05 -121.813296 -121.813296 1.000000 4.876530e+00
12 5.000000e-03 1.000000e+05 -121.813296 -124.366526 0.077830 4.875579e+00
12 5.000000e-03 1.000000e+05 -121.813296 -122.342171 0.589268 4.877479e+00
13 5.000000e-03 1.000000e+05 -117.952074 -117.952074 1.000000 4.877217e+00
13 5.000000e-03 1.000000e+05 -117.952074 -123.342174 0.004562 4.873484e+00
13 5.000000e-03 1.000000e+05 -117.952074 -121.062761 0.044570 4.874827e+00
13 5.000000e-03 1.000000e+05 -117.952074 -120.549215 0.074486 4.876178e+00
13 5.000000e-03 1.000000e+05 -117.952074 -119.380214 0.239754 4.877776e+00
13 5.000000e-03 1.000000e+05 -117.952074 -122.421214 0.011457 4.877020e+00
14 5.000000e-03 1.000000e+05 -119.386247 -119.386247 0.238312 4.876527e+00
14 5.000000e-03 1.000000e+05 -119.386247 -121.536483 0.116457 4.875895e+00
