accepted delta gamma error Lprev Lstar alpha time
1 1.000000e-01 1.000000e+04 -3.163626e-03 -31.636257 -31.636257 0.172055 1.017198e+00
1 9.523810e-02 1.000000e+04 -3.283957e-03 -31.636257 -32.839567 0.300199 1.017637e+00
2 9.090909e-02 1.000000e+04 -3.174330e-03 -31.743301 -31.743301 0.898487 1.017216e+00
2 8.695652e-02 1.000000e+04 -3.410544e-03 -31.743301 -34.105440 0.094218 1.016476e+00
3 8.333333e-02 1.000000e+04 -3.155992e-03 -31.559925 -31.559925 1.000000 1.017083e+00
4 8.000000e-02 1.000000e+04 -2.869024e-03 -28.690242 -28.690242 1.000000 1.017320e+00
5 7.692308e-02 1.000000e+04 -2.929547e-03 -29.295475 -29.295475 0.545948 1.017066e+00
6 7.407407e-02 1.000000e+04 -2.649971e-03 -26.499706 -26.499706 1.000000 1.016835e+00
7 7.142857e-02 1.000000e+04 -2.760323e-03 -27.603233 -27.603233 0.331699 1.016864e+00
8 6.896552e-02 1.000000e+04 -2.560443e-03 -25.604433 -25.604433 1.000000 1.017125e+00
9 6.666667e-02 1.000000e+04 -2.316255e-03 -23.162555 -23.162555 1.000000 1.017424e+00
9 6.451613e-02 1.000000e+04 -2.383757e-03 -23.162555 -23.837568 0.509150 1.017335e+00
10 6.250000e-02 1.000000e+04 -2.271501e-03 -22.715015 -22.715015 1.000000 1.016057e+00
11 6.060606e-02 1.000000e+04 -2.175945e-03 -21.759445 -21.759445 1.000000 1.014282e+00
11 5.882353e-02 1.000000e+04 -2.347826e-03 -21.759445 -23.478257 0.179279 1.016032e+00
11 5.714286e-02 1.000000e+04 -2.366997e-03 -21.759445 -23.669969 0.148003 1.017917e+00
12 5.555556e-02 1.000000e+04 -2.137971e-03 -21.379712 -21.379712 1.000000 1.016608e+00
13 5.405405e-02 1.000000e+04 -2.103348e-03 -21.033475 -21.033475 1.000000 1.015787e+00
13 5.263158e-02 1.000000e+04 -2.285536e-03 -21.033475 -22.855357 0.161721 1.014593e+00
14 5.128205e-02 1.000000e+04 -2.084672e-03 -20.846719 -20.846719 1.000000 1.016133e+00
14 5.000000e-02 1.000000e+04 -2.350986e-03 -20.846719 -23.509864 0.069729 1.018164e+00
15 4.878049e-02 1.000000e+04 -2.041021e-03 -20.410208 -20.410208 1.000000 1.017344e+00
15 4.761905e-02 1.000000e+04 -2.414628e-03 -20.410208 -24.146279 0.023848 1.016241e+00
15 4.651163e-02 1.000000e+04 -2.428687e-03 -20.410208 -24.286871 0.020720 1.014540e+00
16 4.545455e-02 1.000000e+04 -1.750461e-03 -17.504611 -17.504611 1.000000 1.016869e+00
16 4.444444e-02 1.000000e+04 -2.098522e-03 -17.504611 -20.985223 0.030789 1.015941e+00
17 4.347826e-02 1.000000e+04 -1.797465e-03 -17.974652 -17.974652 0.624977 1.015702e+00
18 4.255319e-02 1.000000e+04 -1.946132e-03 -19.461320 -19.461320 0.226125 1.016642e+00
19 4.166667e-02 1.000000e+04 -1.920108e-03 -19.201083 -19.201083 1.000000 1.015306e+00
20 4.081633e-02 1.000000e+04 -1.816357e-03 -18.163575 -18.163575 1.000000 1.015269e+00
20 4.000000e-02 1.100000e+04 -1.877264e-03 -19.979932 -20.649903 0.511724 1.017151e+00
21 3.921569e-02 1.100000e+04 -1.797924e-03 -19.777166 -19.777166 1.000000 1.016566e+00
21 3.846154e-02 1.100000e+04 -1.853911e-03 -19.777166 -20.393025 0.540177 1.014132e+00
22 3.773585e-02 1.100000e+04 -1.814236e-03 -19.956593 -19.956593 0.835749 1.016039e+00
22 3.703704e-02 1.100000e+04 -2.003064e-03 -19.956593 -22.033702 0.125292 1.016024e+00
22 3.636364e-02 1.100000e+04 -2.024066e-03 -19.956593 -22.264728 0.099447 1.017594e+00
22 3.571429e-02 1.100000e+04 -1.901153e-03 -19.956593 -20.912688 0.384391 1.017447e+00
22 3.508772e-02 1.100000e+04 -1.983802e-03 -19.956593 -21.821823 0.154861 1.016128e+00
22 3.448276e-02 1.100000e+04 -1.878674e-03 -19.956593 -20.665409 0.492226 1.016957e+00
23 3.389831e-02 1.100000e+04 -1.768303e-03 -19.451335 -19.451335 1.000000 1.017044e+00
24 3.333333e-02 1.100000e+04 -1.683895e-03 -18.522842 -18.522842 1.000000 1.017230e+00
